,video_name,tag
135,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.35m - August 13. 2022.mp4_0-1750_Clear_16.mp4,Clear
136,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_2733-4483_Clear_2.mp4,Clear
137,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_15867-17617_Clear_4.mp4,Clear
138,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_15867-17617_Clear_5.mp4,Clear
139,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_27133-28883_Clear_6.mp4,Clear
140,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_28633-30383_Clear_7.mp4,Clear
141,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_30500-32250_Clear_8.mp4,Clear
142,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_38100-39850_Clear_10.mp4,Clear
143,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_57900-59650_Clear_13.mp4,Clear
144,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_53867-55617_Clear_12.mp4,Clear
145,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_64700-66450_Clear_14.mp4,Clear
146,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_69933-71683_Clear_15.mp4,Clear
147,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_73467-75217_Clear_17.mp4,Clear
148,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_74833-76583_Clear_18.mp4,Clear
149,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.55m - August 14. 2022.mp4_0-1750_Clear_19.mp4,Clear
150,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_8100-9850_Clear_3.mp4,Clear
151,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_2600-4350_Clear_2.mp4,Clear
152,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_20567-22317_Clear_5.mp4,Clear
153,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_26667-28417_Clear_6.mp4,Clear
154,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_26700-28450_Clear_7.mp4,Clear
155,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_34133-35883_Clear_8.mp4,Clear
156,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_35533-37283_Clear_9.mp4,Clear
157,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_46100-47850_Clear_11.mp4,Clear
158,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_40233-41983_Clear_10.mp4,Clear
159,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_50333-52083_Clear_12.mp4,Clear
160,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_55067-56817_Clear_13.mp4,Clear
161,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_62100-63850_Clear_15.mp4,Clear
162,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_63567-65317_Clear_16.mp4,Clear
163,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_70500-72250_Clear_17.mp4,Clear
164,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Opglabbeek - 1.50m - August 13. 2022.mp4_0-1750_Clear_18.mp4,Clear
165,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_2167-3917_Clear_2.mp4,Clear
166,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_9800-11550_Clear_3.mp4,Clear
167,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_15567-17317_Clear_4.mp4,Clear
168,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_25367-27117_Clear_6.mp4,Clear
169,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_32900-34650_Clear_7.mp4,Clear
170,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_34300-36050_Clear_8.mp4,Clear
171,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_36167-37917_Clear_9.mp4,Clear
172,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_47967-49717_Clear_11.mp4,Clear
173,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_52933-54683_Clear_12.mp4,Clear
174,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_59400-61150_Clear_13.mp4,Clear
175,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_59400-61150_Clear_14.mp4,Clear
176,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_63367-65117_Clear_15.mp4,Clear
177,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_64700-66450_Clear_16.mp4,Clear
178,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_71967-73717_Clear_17.mp4,Clear
179,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Sparks 55 - Opglabbeek - 1.45m - August 14. 2022.mp4_0-1750_Clear_18.mp4,Clear
180,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_2433-4183_Clear_2.mp4,Clear
181,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_7267-9017_Clear_3.mp4,Clear
182,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_19200-20950_Clear_5.mp4,Clear
183,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_24600-26350_Clear_6.mp4,Clear
184,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_32833-34583_Clear_7.mp4,Clear
185,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_32800-34550_Clear_8.mp4,Clear
186,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_38233-39983_Clear_9.mp4,Clear
187,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_41467-43217_Clear_11.mp4,Clear
188,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_57367-59117_Clear_13.mp4,Clear
189,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_65500-67250_Clear_15.mp4,Clear
190,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_69167-70917_Clear_16.mp4,Clear
191,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_0-1750_Clear_18.mp4,Clear
192,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 14. 2022.mp4_70533-72283_Clear_17.mp4,Clear
193,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_2267-4017_Clear_2.mp4,Clear
194,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_7433-9183_Clear_3.mp4,Clear
195,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_11333-13083_Clear_4.mp4,Clear
196,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_19567-21317_Clear_5.mp4,Clear
197,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_25233-26983_Clear_6.mp4,Clear
198,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_35000-36750_Clear_10.mp4,Clear
199,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_30867-32617_Clear_9.mp4,Clear
200,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_42367-44117_Clear_11.mp4,Clear
201,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_42300-44050_Clear_12.mp4,Clear
202,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_45767-47517_Clear_13.mp4,Clear
203,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_51700-53450_Clear_15.mp4,Clear
204,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_0-1750_Clear_17.mp4,Clear
205,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.45m - August 11. 2022.mp4_61833-63583_Clear_16.mp4,Clear
206,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_2567-4317_Clear_2.mp4,Clear
207,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_18933-20683_Clear_5.mp4,Clear
208,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_26500-28250_Clear_6.mp4,Clear
209,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_33167-34917_Clear_9.mp4,Clear
210,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_49700-51450_Clear_12.mp4,Clear
211,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_57067-58817_Clear_14.mp4,Clear
212,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_64733-66483_Clear_15.mp4,Clear
213,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Commissaire S - Opglabbeek - 1.50m - August 12. 2022.mp4_71067-72817_Clear_18.mp4,Clear
214,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_3733-5483_Clear_2.mp4,Clear
215,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_16867-18617_Clear_4.mp4,Clear
216,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_11467-13217_Clear_3.mp4,Clear
217,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_30800-32550_Clear_8.mp4,Clear
218,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_29333-31083_Clear_7.mp4,Clear
219,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_34933-36683_Clear_9.mp4,Clear
220,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_34933-36683_Clear_10.mp4,Clear
221,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_43500-45250_Clear_11.mp4,Clear
222,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_49467-51217_Clear_13.mp4,Clear
223,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_44867-46617_Clear_12.mp4,Clear
224,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_57467-59217_Clear_14.mp4,Clear
225,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_62033-63783_Clear_15.mp4,Clear
226,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Opglabbeek - 1.35m - August 11. 2022.mp4_0-1750_Clear_16.mp4,Clear
227,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_4767-6517_Clear_3.mp4,Clear
228,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_10600-12350_Clear_4.mp4,Clear
229,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_19233-20983_Clear_5.mp4,Clear
230,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_24100-25850_Clear_6.mp4,Clear
231,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_26933-28683_Clear_7.mp4,Clear
232,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_35033-36783_Clear_8.mp4,Clear
233,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_35033-36783_Clear_9.mp4,Clear
234,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_40333-42083_Clear_11.mp4,Clear
235,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_57300-59050_Clear_14.mp4,Clear
236,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_63767-65517_Clear_15.mp4,Clear
237,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_72600-74350_Clear_17.mp4,Clear
238,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_63767-65517_Clear_16.mp4,Clear
239,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_74033-75783_Clear_18.mp4,Clear
240,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_75867-77617_Clear_19.mp4,Clear
241,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.45m - 16.04.2022.mp4_75867-77617_Clear_20.mp4,Clear
242,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_17067-18817_Clear_5.mp4,Clear
243,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_21433-23183_Clear_6.mp4,Clear
244,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_24800-26550_Clear_7.mp4,Clear
245,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_24833-26583_Clear_8.mp4,Clear
246,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_36033-37783_Clear_9.mp4,Clear
247,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_41733-43483_Clear_11.mp4,Clear
248,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_49467-51217_Clear_13.mp4,Clear
249,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_52133-53883_Clear_14.mp4,Clear
250,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_53633-55383_Clear_15.mp4,Clear
251,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_59800-61550_Clear_16.mp4,Clear
252,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 15.04.2022.mp4_59800-61550_Clear_17.mp4,Clear
253,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Jimmy Mack Van Berkenbroeck - Opglabbeek - 1.40m - 14.04.2022.mp4_2433-4183_Clear_3.mp4,Clear
